animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
4949,UQ Holder!,6.9,12.0,"Action, Fantasy, Sci-Fi, Shounen","Touta Konoe is an ordinary boy raised in a small rural town. His mundane life suddenly changes when his mentor, Yukihime, reveals herself to be a vampire; after saving Touta from a mortal wound, she causes him to become immortal as well.

Already yearning to explore the world, young Touta finally puts his dream to ascend to the top of Amanomihashira—a tower that leads to outer space—into realization. Along the way, he finds a secret society filled with immortals just like him called ""UQ Holders."" Gaining new comrades and mentorship along the way, Touta embarks on his own unique, magical adventure.

[Written by MAL Rewrite]"
4950,Tsugumomo,7.4,12.0,"Action, Comedy, Ecchi, Harem, Mythology, School, Supernatural","When ""ordinary boy"" Kagami Kazuya meets the beautiful tsukumogami Kiriha, his life gets turned upside-down. As a ""Taboo Child"" who draws the supernatural towards him, he receives orders from the God of the Land, Kukuri, to become an exorcist and defeat these evil forces. And so, he and Kiriha do battle.

To find out information on these supernatural beings, Kazuya and his friends set up a counselor's club at school. But behind the typical-seeming troubles he hears about, he uncovers a major plot to target Kukuri...

In addition to the sadistic-yet-beautiful tsukumogami Kiriha, the situation draws other girls to Kazuya to join the fray!

(Source: Crunchyroll)"
4951,Fate/Grand Order: Moonlight/Lostroom,6.32,1.0,"Action, Fantasy","Short centering on a ""Lost Room"" where you can find what was lost—or those who lost. This room, which belongs to no one, lies forgotten in a corner of Chaldea.

(Source: ANN)"
4952,Rage of Bahamut: Genesis - Short Story,7.13,2.0,"Action, Adventure, Fantasy","The first short story focuses on Favaro and Kaiser between the events of the first and second series as they visit Favaro's home village. 

The second short story shows Kaiser as a knight commander sparring with Jeanne, and sharing the reasons they remained as Orleans Knights in the aftermath of the final battle against Bahamut."
4953,Killing Bites,6.54,12.0,"Action, Anthropomorphic, Ecchi, Gore, Sci-Fi, Seinen","After unknowingly participating in a kidnapping, college student Yuuya Nomoto finds his friends brutally murdered by Hitomi Uzaki, the high school girl they attempted to abduct. Forced to drive her to an undisclosed location, he finds himself being wagered as the prize for a death match between two Therianthropes, superpowered human-animal hybrids created through advanced gene therapy. As one of these hybrids, Hitomi uses the speed and fearlessness she gained from her ratel genes to viciously dispatch her foe and save Yuuya from certain death.

Waking up hours later hoping the whole event was only a nightmare, Yuuya realizes that he has become embroiled in a secret proxy war between four large Japanese business conglomerates, with the winner taking control of the economy. As her sole albeit unwilling investor, his life is now directly linked to Hitomi's ability to participate in underground bloodsport matches known only as Killing Bites.

[Written by MAL Rewrite]
"
4954,Loving Angel Angelique: When Hearts Awaken,6.81,13.0,"Adventure, Comedy, Drama, Fantasy, Reverse Harem, Romance, Sci-Fi, Shoujo","A young girl named Ange is summoned to a Sacred Land and is chosen as the Legendary Etoile, whose mission is to save the newly-born Cosmos of the Holy Beast, which has recently fallen under a crisis. With the support of nine Guardians (who have the power of nine elements), she embarks on a journey to save the dying land of the Holy Beast and to discover her true self. 

(Source: ANN)"
4955,Yu-Gi-Oh! Zexal II,6.28,1.0,"Action, Fantasy, Shounen, Strategy Game","Recap of first 8 episodes of the second season, narrated by Yuma and Astral."
4956,Phi Brain: Puzzle of God 3,7.23,25.0,"Action, High Stakes Game, Mystery, Strategy Game, Suspense","""Are puzzles really necessary in this world?""

In order to restore Jin's memory, Kaito and his friends go on a puzzle-viewing journey to England. As they're walking through the underground maze beneath the church, where young Kaito and Rook first met Jin, a mysterious girl appears in front of them.

Jin calls the girl by the name ""Raetsel"". It seems they know each other. However, she suddenly disappears and takes Jin with her. What's more, the traps in the underground maze are activated and start coming after Kaito and his friends.

(Source: www9.nhk.or.jp)"
4957,La storia della Arcana Famiglia OVA,6.73,1.0,"Fantasy, Reverse Harem, Romance","After toiling away in his lab, the alchemist Jolly has finally succeeded in making a personality-swapping potion that is guaranteed to bring him entertainment.

The boys of the Arcana Famiglia are tricked into taking the potion and find themselves in bodies that are not their own. With this successful experiment, Jolly has paved the way for a plethora of uncomfortable scenarios. However, despite the boys' desperate struggle to switch themselves back, there is something to be learned from spending the day in someone else's shoes.

[Written by MAL Rewrite]
"
4958,Luck & Logic,6.64,12.0,"Action, Comedy, Fantasy, School","Liones Yelistratova, a pure princess from a small country, enters a school in Hokkaido on a spring day. The school is a specialized educational institution operated by ALCA to train Logicalists, who maintain world peace. Liones enters class S, where she meets many classmates with unique personalities, like Nina. A lively and cute everyday life begins now.

(Source: MAL News)"
4959,Code Geass: Akito the Exiled - Memories of Hatred,7.2,1.0,"Mecha, Military","While W-0 is away, Leila and the remaining crew at base find themselves surrounded by Britannian Knightmares. Piloting the Vercingetorix, Shin Hyuuga leads the enemy charge, having usurped the position of Grand Master in the Knights of St. Michael. With her core members unavailable, it's up to Leila to protect her comrades, but this may be much tougher than she realizes: a spy lurking among them is finally ready to reveal himself.

Left with no choice but to surrender, Leila arranges a meeting with Shin in order to ensure the safety of her squad. But as negotiations begin to fall apart, Akito and an unexpected ally return in the nick of time to turn things around.

[Written by MAL Rewrite]"
4960,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,7.78,373.0,"Adult Cast, Comedy, Detective, Gag Humor, Shounen","Ryoutsu, being an underpaid policeman, is always coming up with underhanded schemes in order to make a quick buck. But in the end, his plans (which are ridiculous to begin with) always go wrong and land him in big trouble with the chief."
4961,Kinnikuman,7.21,137.0,"Combat Sports, Comedy, Shounen, Sports",Kinnikuman is a superhero... a bad one. Then one day a person named Meat tells Kinnikuman that he is the prince of an alien planet. Kinnikuman must save the day numerous times fighting evil chiyojins and competing in tournaments to prove himself to his family and to gain respect and money.
4962,To Heart: Remember My Memories,6.36,13.0,"Drama, Harem, Romance, School, Sci-Fi","Time flies by; Hiroyuki and Akari are 12th-graders now. Both of them and their friends have grown up gradually in someway, physically or mentally, but one of their best friends is missing: the lifelike android Multi. To their surprise, Multi is brought to their campus again without notice, yet she is no longer the same Multi they have known. 

(Source: ANN)"
