text,Action,Adult Cast,Adventure,Anthropomorphic,Avant Garde,Award Winning,Boys Love,CGDCT,Childcare,Combat Sports,Comedy,Crossdressing,Delinquents,Detective,Drama,Ecchi,Educational,Fantasy,Gag Humor,Girls Love,Gore,Gourmet,Harem,High Stakes Game,Historical,Horror,Idols (Female),Idols (Male),Isekai,Iyashikei,Josei,Kids,Love Polygon,Love Status Quo,Magical Sex Shift,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mystery,Mythology,Organized Crime,Otaku Culture,Parody,Performing Arts,Pets,Psychological,Racing,Reincarnation,Reverse Harem,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shounen,Showbiz,Slice of Life,Space,Sports,Strategy Game,Super Power,Supernatural,Survival,Suspense,Team Sports,Time Travel,Urban Fantasy,Vampire,Video Game,Visual Arts,Workplace
"in a world inhabited by demons, cyclopes, and other fantastic creatures, humans stand apart as the outcasts. quick to anger, the human race engaged in a war that all but wiped them out. the few humans that remain are seen as a delicacy, serving no purpose but to be hunted down and eaten. one day, a golem a wandering protector of nature encounters a lone human child while patrolling. inspired by her enthusiasm, he takes the girl, named somali, under his wing. together, the duo embarks on a journey to find somali's parents and bring her home.",0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an animated promotional video for the web manga of the same name.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"growing up as an orphan, yuki sakurai questions his reason for living and ability to see a person's painful memory by simply touching them. after receiving anonymous notes telling him to die, yuki is unable to shake off the nagging feeling forming inside of him. unbeknownst to him, he is being watched, both by people who want to harm him and those who want to protect him. one foggy night, yuki's life is saved by a beautiful man with silver eyes and jet black hair a man he has never met before yet seems familiar. with the arrival of this mysterious stranger, yuki's forgotten past has been awakened and the purpose of his existence has appeared before him. uragiri wa boku no namae wo shitteiru tells the story of a teenage boy as he discovers who he is and where he comes from all while making friends, experiencing betrayal, and slowly piecing together the puzzle of his past.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"like in any culture, japanese kids grow up listening to the stories repeatedly told by their parents and grandparents. the boy born from a peach; the princess from the moon who is discovered inside a bamboo; the old man who can make a dead cherry tree blossom, etc. these short stories that teach kids to see both the dark and bright sides of life have passed traditional moral values from generation to generation. each half-hour episode of folktales from japan consists of three self-contained stories, well-known and unknown, with a special focus on heartwarming stories that originate from tohoku, the northern region heavily touched by the earthquake of 2011. may this program help cheer up earthquake victims and cast a light of hope for them?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"based on the chinese manhua. requiem street, where evil spirits are attracted to in order to destroy them. a place where spirits and humans co-exist, not all humans can enter requiem street. only those rare-soul users with guardian spirits can enter. xia ling was just a normal university intern, but a meeting by chance changes her ordinary life... in this world full of evil spirits, can you cooperate with your guardian spirit in order to survive?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"the atobe group is establishing a new tennis court in kanagawa and is planning to celebrate its opening with an exhibition match. hyoutei academy's tennis team captain, keigo atobe, nominates the best team in the region to participate: rikkai university-affiliated middle school. on behalf of the rikkai tennis team, seiichi yukimura accepts the challenge to showcase the prowess of its members. amidst tense preparations, the third-years of hyoutei supervise next year's captain, wakashi hiyoshi. at the same time, the third-year members of rikkai begin to worry whether akaya kirihara, the team's lone second-year member, can lead the club to glory once again. determined to overthrow their respective captains' legacies during the match, both hiyoshi and kirihara continue rigorous training to prove they have what it takes to succeed them. the future of hyoutei and rikkai rests on the shoulders of these second-year aces, who harbor high expectations and ambitious goals. emboldened by their endeavors, the third-years of each respective team impart their feelings to the second-years that will be carrying the torch for their schools once they graduate.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"like many hardworking members of the workforce, kuroto nakano is perpetually stressed out by his job. still, since he lives alone, he must carry on to sustain himself. little do humans like kuroto know, this stress takes the form of darkness residing within a person's body and will bring one's life to ruin. fox deities can see this darkness and have the duty to save people before it is too late. to help rid kuroto of his stress, senko-san, an eight hundred-year-old foxgirl, volunteers to take care of him, and will do everything she can to ease the tension in his weary soul.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"luo xiaohei is a young monster who normally takes the form of a small black cat. living freely in the forests, gradual deforestation and human development force him to flee and find a new home. wandering the city streets, the black cat struggles to survive until he encounters feng xi, a fellow monster who takes xiaohei to an isolated island inhabited by a small group of monsters. excited to find what he thinks is his new home, xiaohei lives with the monsters for only a short time before wuxian, a human guild executor, arrives on the island in pursuit of feng xi. feng xi and his companions manage to teleport off the island, leaving xiaohei and wuxian alone. though xiaohei refuses to cooperate with the man who attacked his friends, wuxian forces the black cat to travel to the guild along with him. embarking on an uncertain journey, xiaohei is exposed to a new perspective on the relations between humans and monsters in a rapidly changing world.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the innocent nagomi wahira has always admired the cute girls serving at maid cafes. hoping to fulfill her dream of becoming one, she moves to akihabara to work at the maid cafe ton tokoton. nagomi's first day seems completely normal until she has to run an ""errand"" at a rival maid cafe along with her fellow recruit, the mature ranko mannen. there, things quickly go south, and nagomi soon gets her first taste of akihabara's violent maid wars. as she watches ranko calmly battle her way through a horde of gun- and knife-wielding maids, nagomi realizes that maid cafes are drastically unlike what she had envisioned. while struggling to reconcile her expectations with the harsh reality she finds herself in, nagomi searches for the enjoyment she once saw in the lives of maids.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"it is the thirty-first century. ulysses killed the giant cyclops when he rescued the children and his son, telemachus. but the ancient gods of olympus are angry and threaten a terrible revenge: ulysses is sentenced to travel through the universe of olympus with a frozen crew on a quest to find the kingdom of hades. only when he has found the kingdom of hades will his crew be free of their curse and he will be able to return to earth and to his beloved penelope.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"usagi and chibiusa overhear two girls talking about the sailor senshi after they see a poster. humorously, as the girls discuss which is the smartest, most elegant, strongest, and the leader of the senshi, usagi claims those titles for herself. chibiusa shakes her head at usagi's delusion. clips are shown from the debut of each sailor senshi, and that girl's image song is played in the background. when even tuxedo mask is mentioned, and the girls go to leave without having mentioned sailor moon, usagi butts in on their conversation and asks them directly about sailor moon. the girls give a series of glowing compliments about sailor moon, but unlike they did for the other senshi, they also list her faults. after the girls leave, usagi sarcastically apologises for being a clumsy cry-baby and then bursts into tears.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the girls formed a hula club but the new coronavirus disease (covid-19) has halted further club activity. it will outline various preventative measures against the virus.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"money is power, and without it, life is meaningless. in a country whose economy is in shambles, second-year economics university student kimimaro yoga understands this fact all too well, as he is surrounded by the relatively luxurious lives of his peers and struggling to make ends meet. however, his world is turned on its head when a stranger in a top hat arrives one late night at his door. going by the name masakaki, the visitor petitions yoga to come to the eastern financial district, a place where money flows in abundance if one offers their ""future"" as collateral. although reluctant, greed triumphs reason and yoga accepts the offer, thus taking on the mantle of an entre. but unbeknownst to him, the land of wealth he has entered is an alternate realm built in the likeness of his own, where entres are forced to participate in weekly duels called deals, with their collateral at stake. pitted against his countrymen and fate, yoga must quickly adapt in this new world if he hopes to protect his fortune and future and discover just how much money is truly worth.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
the second season of kagejitsu!.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"time flies by; hiroyuki and akari are 12th-graders now. both of them and their friends have grown up gradually in someway, physically or mentally, but one of their best friends is missing: the lifelike android multi. to their surprise, multi is brought to their campus again without notice, yet she is no longer the same multi they have known.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
school life of hakusai and her friends. produced by lamaze p ( p) in collaboration with studio piapro and broadcasted on nico nico.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meet kaito takagi, your typical high schooler with a low profile. he spends his days exploring dungeons in japan, hunting slimes for some extra cash. on the side, he quietly admires his childhood friend, the popular girl in class. one day, a rare golden slime shows up, and after kaito defeats it, he finds a super valuable item a card that can summon mythical beings! he decides to use it and summons a stunning warrior maiden. now, kaito has a chance to rise above his ordinary explorer life. get ready for a modern fantasy story filled with battles!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"for high school students like shouichi kamita, university entrance exams and the future are common concerns. it is also during this time in life that a mysterious emotion that vexes people of all ages may begin to weigh upon one's mind love. at this point in his teenage years, shouichi finds three girls he could see himself having a future with: the ever-cheerful hikari tsuneki, who teases shouichi without mercy, but actually has a softer side; the competitive gamer, tooru miyamae, who has difficulty communicating with others; and shouichi's childhood friend, kyouko touno, the sometimes immature shoujo manga enthusiast. seiren follows shouichi's relationships with these three girls across three separate arcs, as their feelings grow from mutual interest and blossom into something more beautiful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tayo the little bus is about exciting adventures that are to happen in the metropolitan city where different vehicles live with harmony with one another. tayo is just starting to learn his route in this busy city centre and on his journey, he is making many new friends. full of unique characters that capture children's imaginations and fun storylines, the series has a lot to offer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-year-old manami katagiri has faced hardships his whole life because he had to drop out of middle school and begin working in a factory to take care of his little sister. for reasons he's re-enrolled in high school to better his life but on his first day he encounters a ""princess"" who he claims has never had to work a day in her life. is it love at first sight? or perhaps a rivalry?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"after a month abroad, the foreign expedition team has returned to the japan u-17 training camp. the group consists of 20 players, each with strength and technique that far surpasses those who occupy the camp's top court. in anticipation of the team's arrival, the coaches announce that 20 of the best players would be selected for further training. tension begins to rise when only high school students are chosen to participate, but the middle school students challenge the players who possess the 11th to 20th positions to steal their places. with the delayed appearance of the ""genius 10,"" the middle school students begin scheming among themselves to claim those spots as well. unlikely pairings start to work together, combining their efforts to defeat the top 10 players of the country. it is a battle of wits, deception, and skill all for the privilege of representing japan at the u-17 world cup.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"a young man in a leotard leads a group of animals in a sumo wrestling match. the bear is the final victor of all the animals, but then loses when he must face kintaro.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"when ""ordinary boy"" kagami kazuya meets the beautiful tsukumogami kiriha, his life gets turned upside-down. as a ""taboo child"" who draws the supernatural towards him, he receives orders from the god of the land, kukuri, to become an exorcist and defeat these evil forces. and so, he and kiriha do battle. to find out information on these supernatural beings, kazuya and his friends set up a counselor's club at school. but behind the typical-seeming troubles he hears about, he uncovers a major plot to target kukuri... in addition to the sadistic-yet-beautiful tsukumogami kiriha, the situation draws other girls to kazuya to join the fray!",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"the story follows yuzuki shidou, a second-year high school student who can't find what she wants to do. one day, a fairy named buruburu suddenly appears before her and teaches her how to find and fulfill her dreams.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queen's blade ova. contains short stories from the lives of the warriors after the queen's blade competition.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"in 356 bc, alexander the great arrives in greece with the ominous destiny that he will become the ""destroyer of the world."" inheriting the crown, he becomes king of the macedonians and starts down a road of conquest with terrific speed. alexander ultimately confronts his fated nemesis, darius the third, in a war with persia which changes alexander into the devil he was fated to become, assuring the destruction of all in his path, and possibly himself.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"greece continues to struggle with his nation's financial woes, leaving it up to the other nations to brainstorm ways to restart his economy. this soon kicks off what would be known as the industrial revolution, wherein america rises to completely surpass the rest of the world in both technology and economic strength. fearing that he is losing his influence on the global scale, england begs the other nations for ideas to restore his country's image. at the same time, smaller nations are eager to make their mark with their newfound independence. czechoslovakia has officially been split into the czech republic and slovakia, leaving the two nations at odds with each other but with a lot of free time.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"yu-yu, raika, and touya were invited to america after their win in the deluxe tournament in japan, and went on a tour of exhibition matches. it was one blazing fight after another as their opponents were all top ranking fighters from deluxe usa. danji, who had arrived earlier in america to look into the background of the deluxe tournament at michiru s behest, begins to suspect a connection with the case of the missing fighters. meanwhile, a new force emerges in japan, with their ideal of achieving the ultimate fight in cardfights. what is their goal of recruiting more and more fighters? this will eventually come to cast a shadow upon the future of yu-yu and the rest of blackout",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"the sequel to the famous medabots series, following the continuing adventures of ikki and metabee. the two encountered a strange enemy named jinkai and the so called death medabots. along with nae and erica, they will defeat jinkai and the death medabots.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
